Year	Abkhazia	Afghanistan	Akrotiri and Dhekelia	Albania	Algeria	American Samoa	Andorra	Angola	Anguilla	Antigua and Barbuda	Argentina	Armenia	Aruba	Australia	Austria	Azerbaijan	Bahamas	Bahrain	Bangladesh	Barbados	Belarus	Belgium	Belize	Benin	Bermuda	Bhutan	Bolivia	Bosnia and Herzegovina	Botswana	Brazil	British Virgin Islands	Brunei	Bulgaria	Burkina Faso	Burundi	Cambodia	Cameroon	Canada	Cape Verde	Cayman Islands	Central African Republic	Chad	Channel Islands	Chile	China	Christmas Island	Cocos Island	Colombia	Comoros	Congo Dem Rep	Congo Rep	Cook Is	Costa Rica	Cote dIvoire	Croatia	Cuba	Cyprus	Czech Republic	Czechoslovakia	Denmark	Djibouti	Dominica	Dominican Republic	East Germany	Ecuador	Egypt	El Salvador	Equatorial Guinea	Eritrea	Eritrea and Ethiopia	Estonia	Ethiopia	Faeroe Islands	Falkland Is (Malvinas)	Fiji	Finland	France	French Guiana	French Polynesia	Gabon	Gambia	Georgia	Germany	Ghana	Gibraltar	Greece	Greenland	Grenada	Guadeloupe	Guam	Guatemala	Guernsey	Guinea	Guinea-Bissau	Guyana	Haiti	Holy See	Honduras	Hong Kong China	Hungary	Iceland	India	Indonesia	Iran	Iraq	Ireland	Isle of Man	Israel	Italy	Jamaica	Japan	Jersey	Jordan	Kazakhstan	Kenya	Kiribati	North Korea	South Korea	United Korea (former)	Kosovo	Kuwait	Kyrgyz Republic	Lao	Latvia	Lebanon	Lesotho	Liberia	Libya	Liechtenstein	Lithuania	Luxembourg	Macao China	Macedonia FYR	Madagascar	Malawi	Malaysia	Maldives	Mali	Malta	Marshall Islands	Martinique	Mauritania	Mauritius	Mayotte	Mexico	Micronesia Fed Sts	Moldova	Monaco	Mongolia	Montenegro	Montserrat	Morocco	Mozambique	Myanmar	Namibia	Nauru	Nepal	Netherlands	Netherlands Antilles	New Caledonia	New Zealand	Ngorno-Karabakh	Nicaragua	Niger	Nigeria	Niue	Norfolk Island	Northern Cyprus	Northern Mariana Islands	Norway	Oman	Pakistan	Palau	Panama	Papua New Guinea	Paraguay	Peru	Philippines	Pitcairn	Poland	Portugal	Puerto Rico	Qatar	Reunion	Romania	Russia	Rwanda	St Barth?lemy	St Helena	St Kitts and Nevis	St Lucia	St Martin	St Vincent and the Grenadines	St-Pierre-et-Miquelon	Samoa	San Marino	Sao Tome and Principe	Saudi Arabia	Senegal	Serbia	Serbia and Montenegro	Serbia excluding Kosovo	Seychelles	Sierra Leone	Singapore	Slovak Republic	Slovenia	Solomon Islands	Somalia	Somaliland	South Africa	South Ossetia	Spain	Sri Lanka	Sudan	Suriname	Svalbard	Swaziland	Sweden	Switzerland	Syria	Taiwan	Tajikistan	Tanzania	Thailand	Timor-Leste	Togo	Tokelau	Tonga	Transnistria	Trinidad and Tobago	Tunisia	Turkey	Turkmenistan	Turks and Caicos Islands	Tuvalu	Uganda	Ukraine	United Arab Emirates	United Kingdom	United States	Uruguay	USSR	Uzbekistan	Wallis et Futuna	Vanuatu	Venezuela	West Bank and Gaza	West Germany	Western Sahara	Vietnam	Virgin Islands (US)	North Yemen (former)	South Yemen (former)	Yemen	Yugoslavia	Zambia	Zimbabwe	?land	South Sudan	Christian	Coastline	Cura?ao	Sint Maarten (Dutch part)	St Martin (French part)	Antarctica	Virgin Islands British	Hawaiian Trade Zone	US Pacific Islands	Wake Island	Bonaire	Sark	Chinese Taipei	Saint Eustatius	Saba
1955	NA	154	NA	663.6666667	4612.666667	NA	NA	414.3333333	NA	NA	39596.33333	NA	NA	70733.66667	29098.66667	NA	128.3333333	1404.333333	NA	128.3333333	NA	92103	29.33333333	NA	110	NA	931.3333333	NA	NA	34059.66667	NA	300.6666667	12103.66667	NA	NA	102.6666667	234.6666667	169612.6667	22	NA	NA	NA	NA	11608.66667	191029.6667	NA	NA	11957	NA	3391.666667	NA	NA	348.3333333	NA	NA	6783.333333	451	NA	100114.6667	27089.33333	36.66666667	3.666666667	916.6666667	237996	1199	10655.33333	462	36.66666667	NA	NA	NA	227.3333333	99	300.6666667	172.3333333	10937.66667	239198.6667	14.66666667	44	NA	14.66666667	NA	724064	1188	58.66666667	5962	209	11	80.66666667	NA	916.6666667	NA	NA	11	517	267.6666667	NA	436.3333333	1881	35735.33333	913	85503	20859.66667	15825.33333	4103	11726	NA	4821.666667	73362.66667	986.3333333	142021	NA	381.3333333	NA	1987.333333	NA	7351.666667	6449.666667	NA	NA	1848	NA	25.66666667	NA	1584	NA	58.66666667	429	NA	NA	9892.666667	22	NA	304.3333333	NA	NA	NA	NA	341	NA	113.6666667	NA	128.3333333	NA	39699	NA	NA	NA	590.3333333	NA	NA	3560.333333	1375	1422.666667	NA	NA	44	61035.33333	NA	700.3333333	9401.333333	NA	392.3333333	NA	2698.666667	NA	NA	NA	NA	11425.33333	NA	NA	NA	711.3333333	128.3333333	190.6666667	6130.666667	6622	NA	154330	6468	NA	418	40.33333333	36817	NA	NA	NA	NA	NA	11	NA	7.333333333	36.66666667	11	NA	3.666666667	2115.666667	NA	NA	NA	NA	NA	183.3333333	NA	NA	NA	11	66	NA	83006	NA	40318.66667	1664.666667	927.6666667	311.6666667	NA	3.666666667	39134.33333	13632.66667	1646.333333	7205	NA	528	2376	NA	40.33333333	NA	7.333333333	NA	2724.333333	1598.666667	13632.66667	NA	NA	NA	264	NA	NA	577063.6667	2723702.667	3923.333333	1033255.667	NA	NA	NA	59799.66667	NA	486068	NA	3527.333333	NA	44	2442	2486	22850.66667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55
1956	NA	183.3333333	NA	839.6666667	5001.333333	NA	NA	502.3333333	NA	NA	44337.33333	NA	NA	73091.33333	28233.33333	NA	139.3333333	1056	NA	128.3333333	NA	96869.66667	29.33333333	NA	135.6666667	NA	1107.333333	NA	NA	36648.33333	NA	297	12980	NA	NA	132	238.3333333	189959	29.33333333	3.666666667	NA	NA	NA	11843.33333	216505.6667	NA	NA	12613.33333	NA	3179	NA	NA	484	NA	NA	5848.333333	674.6666667	NA	107418.6667	26396.33333	29.33333333	3.666666667	986.3333333	244075.3333	1298	9955	528	36.66666667	NA	NA	NA	242	113.6666667	311.6666667	194.3333333	12180.66667	268741	14.66666667	44	NA	18.33333333	NA	766813.6667	1078	51.33333333	6295.666667	143	11	91.66666667	NA	979	NA	NA	11	550	264	NA	454.6666667	2123	33190.66667	949.6666667	88520.66667	21827.66667	22825	6402	10934	NA	4799.666667	83581.66667	1261.333333	160805.3333	NA	451	NA	2222	NA	8972.333333	7560.666667	NA	NA	1041.333333	NA	58.66666667	NA	1844.333333	NA	47.66666667	330	NA	NA	10376.66667	25.66666667	NA	319	NA	NA	NA	NA	297	NA	117.3333333	NA	220	NA	42174	NA	NA	NA	689.3333333	NA	NA	3523.666667	1554.666667	1657.333333	NA	NA	47.66666667	65131	NA	1166	9683.666667	NA	377.6666667	NA	3014	NA	NA	NA	NA	11964.33333	NA	NA	NA	634.3333333	128.3333333	198	6317.666667	6259	NA	166554.6667	7172	NA	506	47.66666667	40817.33333	NA	NA	NA	NA	NA	11	NA	7.333333333	33	11	NA	7.333333333	1631.666667	NA	NA	NA	NA	NA	179.6666667	NA	NA	NA	11	69.66666667	NA	87336.33333	NA	42383	1419	898.3333333	341	NA	3.666666667	43417	17079.33333	2005.666667	7692.666667	NA	627	2621.666667	NA	40.33333333	NA	7.333333333	NA	2882	1562	14373.33333	NA	NA	NA	264	NA	NA	574427.3333	2854980.333	4026	1132868	NA	NA	NA	65061.33333	NA	522738.3333	NA	2911.333334	NA	36.66666667	2295.333333	2332	26125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.66666667
1957	NA	293.3333333	NA	1507	5544	NA	NA	619.6666667	NA	22	47652	NA	NA	74580	29208.66667	NA	176	755.3333333	NA	135.6666667	NA	96576.33333	29.33333333	NA	139.3333333	NA	1004.666667	NA	NA	36014	NA	293.3333333	14402.66667	NA	NA	161.3333333	256.6666667	182966.6667	18.33333333	3.666666667	NA	NA	NA	11737	256534.6667	NA	NA	13665.66667	NA	3333	NA	NA	462	NA	NA	13878.33333	817.6666667	NA	112196.3333	24922.33333	44	3.666666667	1034	252068.6667	1133	11931.33333	597.6666667	33	NA	NA	NA	322.6666667	95.33333333	311.6666667	165	12254	277750	14.66666667	51.33333333	NA	22	NA	778525	1294.333333	51.33333333	6823.666667	161.3333333	11	110	NA	986.3333333	NA	NA	11	535.3333333	253	NA	575.6666667	2365	38478	964.3333333	99308	22429	21816.66667	5976.666667	9727.666667	NA	5177.333333	87189.66667	1606	188265	NA	495	NA	2284.333333	NA	11300.66667	8220.666667	NA	NA	2200	NA	58.66666667	NA	2024	NA	84.33333333	311.6666667	NA	NA	10846	29.33333333	NA	315.3333333	NA	NA	NA	NA	311.6666667	NA	161.3333333	NA	220	NA	49324	NA	NA	NA	762.6666667	NA	NA	3058	1771	2101	NA	NA	55	64460	NA	1067	10314.33333	NA	418	NA	3186.333333	NA	NA	NA	NA	11370.33333	NA	NA	NA	762.6666667	146.6666667	212.6666667	6680.666667	6735.666667	NA	178830.6667	7791.666667	NA	311.6666667	58.66666667	45972.66667	NA	NA	NA	NA	NA	11	NA	7.333333333	40.33333333	14.66666667	NA	11	2101	NA	NA	NA	NA	NA	388.6666667	1730.666667	NA	NA	11	73.33333333	NA	89727	NA	50270	2321	1155	374	NA	3.666666667	38881.33333	17713.66667	1983.666667	8191.333333	NA	729.6666667	2926	NA	47.66666667	NA	7.333333333	NA	2566.666667	1576.666667	15986.66667	NA	NA	NA	278.6666667	NA	NA	570812	2830670.333	4436.666667	1239718.333	NA	NA	NA	69641	NA	526456.3333	NA	2878.333333	NA	25.66666667	2933.333333	2959	28369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77
1958	NA	330	NA	1202.666667	5221.333333	NA	NA	594	NA	29.33333333	44234.66667	NA	NA	77674.66667	28116	NA	179.6666667	1290.666667	NA	150.3333333	NA	87765.33333	40.33333333	124.6666667	146.6666667	NA	916.6666667	NA	NA	39097.66667	NA	319	15642	3.666666667	NA	198	278.6666667	182310.3333	14.66666667	7.333333333	NA	NA	NA	12463	525763.3333	NA	NA	13992	NA	2929.666667	NA	NA	447.3333333	498.6666667	NA	18010.66667	766.3333333	NA	122591.3333	26814.33333	47.66666667	7.333333333	1067	256685	1323.666667	13698.66667	597.6666667	47.66666667	NA	NA	NA	319	117.3333333	366.6666667	176	10618.66667	266401.6667	18.33333333	51.33333333	NA	25.66666667	NA	756994.3333	1364	55	7458	227.3333333	14.66666667	110	NA	1129.333333	NA	165	11	458.3333333	275	NA	586.6666667	2376	39277.33333	1092.666667	103799.6667	22223.66667	25248.66667	6673.333333	8965	NA	5544	87714	1356.666667	181353.3333	NA	524.3333333	NA	2090	NA	15649.33333	9016.333333	NA	NA	3692.333333	NA	73.33333333	NA	1954.333333	NA	161.3333333	352	NA	NA	10094.33333	29.33333333	NA	374	NA	NA	NA	NA	330	NA	143	NA	209	NA	54057.66667	NA	NA	NA	1136.666667	NA	NA	3270.666667	1818.666667	2412.666667	NA	NA	58.66666667	66744.33333	NA	740.6666667	10189.66667	NA	601.3333333	25.66666667	3725.333333	NA	NA	NA	NA	11198	NA	NA	NA	927.6666667	146.6666667	242	7381	7568	NA	176883.6667	7564.333333	NA	168.6666667	62.33333333	49841	NA	NA	NA	NA	NA	11	NA	11	40.33333333	11	NA	7.333333333	3362.333333	355.6666667	NA	NA	NA	NA	209	2299	NA	NA	11	84.33333333	NA	96334.33333	NA	55935	1950.666667	1290.666667	319	NA	3.666666667	42111.66667	16302	2170.666667	9581	NA	773.6666667	3021.333333	NA	47.66666667	NA	7.333333333	NA	3479.666667	1448.333333	16052.66667	NA	NA	NA	293.3333333	NA	NA	556339.6667	2742919.667	3982	1323259.667	NA	NA	NA	54501.33333	NA	500309.3333	NA	5019.666667	NA	66	1818.666667	1884.666667	27958.33333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.66666667
1959	NA	385	NA	1444.666667	5665	NA	NA	619.6666667	NA	29.33333333	48994	NA	NA	83779.66667	27940	NA	260.3333333	1312.666667	NA	150.3333333	NA	88392.33333	40.33333333	102.6666667	135.6666667	NA	949.6666667	NA	NA	39061	NA	326.3333333	19642.33333	7.333333333	NA	212.6666667	278.6666667	184638.6667	18.33333333	7.333333333	99	62.33333333	NA	12716	721684.3333	NA	NA	16104	11	2702.333333	187	NA	385	546.3333333	NA	15678.66667	832.3333333	NA	122708.6667	26059	36.66666667	11	1114.666667	259042.6667	1294.333333	12723.33333	605	47.66666667	NA	NA	NA	337.3333333	99	102.6666667	198	13570.33333	262137.3333	22	29.33333333	22	18.33333333	NA	756411.3333	1323.666667	47.66666667	8132.666667	234.6666667	14.66666667	143	NA	1239.333333	NA	157.6666667	14.66666667	553.6666667	253	NA	586.6666667	2706	41939.33333	1239.333333	109816.6667	23881	25589.66667	7322.333333	12323.66667	NA	5610	94211.33333	1840.666667	192830	NA	656.3333333	NA	2211	NA	19888	11231	NA	NA	3802.333333	NA	77	NA	2423.666667	NA	143	432.6666667	NA	NA	10428	36.66666667	NA	374	NA	NA	NA	47.66666667	388.6666667	NA	165	33	223.6666667	NA	58340.33333	NA	NA	NA	1345.666667	NA	NA	3373.333333	1796.666667	2779.333333	NA	NA	66	67173.33333	NA	590.3333333	10329	NA	480.3333333	22	3567.666667	NA	NA	NA	NA	11821.33333	NA	NA	NA	993.6666667	161.3333333	304.3333333	7223.333333	7234.333333	NA	189819.6667	7989.666667	NA	183.3333333	69.66666667	50691.66667	NA	NA	NA	NA	NA	11	NA	11	33	14.66666667	NA	7.333333333	1855.333333	388.6666667	NA	NA	NA	NA	234.6666667	1800.333333	NA	NA	11	88	NA	94552.33333	NA	52140	2057	1367.666667	366.6666667	NA	3.666666667	42430.66667	16621	2229.333333	11003.66667	NA	656.3333333	3325.666667	NA	55	NA	7.333333333	NA	3094.666667	1591.333333	17211.33333	NA	NA	NA	414.3333333	NA	11	546898	2825687.333	4392.666667	1391247	NA	NA	NA	65204.33333	NA	497368.6667	NA	6611	NA	73.33333333	2530	2603.333333	32050.33333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	132
1960	NA	414.3333333	NA	2024	6160	NA	NA	550	NA	36.66666667	48810.66667	NA	NA	88194.33333	30818.33333	NA	410.6666667	575.6666667	NA	172.3333333	NA	90992	44	161.3333333	157.6666667	NA	1004.666667	NA	NA	46904	NA	333.6666667	22293.33333	44	NA	234.6666667	271.3333333	192877.6667	22	11	88	55	NA	13489.66667	780655.3333	NA	NA	16408.33333	11	2321	223.6666667	NA	491.3333333	462	NA	13698.66667	887.3333333	NA	130874.3333	29777	40.33333333	11	1041.333333	270743	1763.666667	16052.66667	619.6666667	22	NA	NA	NA	352	58.66666667	194.3333333	194.3333333	15103	271194	22	36.66666667	132	18.33333333	NA	814608.6667	1463	47.66666667	9405	223.6666667	22	157.6666667	NA	1345.666667	NA	410.6666667	18.33333333	660	286	NA	616	2955.333333	45367.66667	1213.666667	120571	21402.33333	37389	8264.666667	11179.66667	NA	6468	109347.3333	1470.333333	232760	NA	744.3333333	NA	2427.333333	NA	23815	12551	NA	NA	7802.666667	NA	80.66666667	NA	2548.333333	NA	165	693	NA	NA	11517	51.33333333	NA	399.6666667	NA	NA	NA	121	341	NA	168.6666667	36.66666667	179.6666667	NA	63110.66667	NA	NA	NA	1294.333333	NA	NA	3641	1884.666667	2717	NA	NA	80.66666667	73498.33333	NA	861.6666667	11542.66667	NA	531.6666667	29.33333333	3406.333333	NA	NA	NA	NA	13101	NA	NA	NA	997.3333333	179.6666667	304.3333333	8173	8334.333333	NA	199749	8224.333333	NA	176	73.33333333	53445.33333	NA	NA	NA	NA	NA	14.66666667	NA	11	36.66666667	14.66666667	NA	11	2676.666667	828.6666667	NA	NA	NA	NA	715	1393.333333	NA	NA	11	84.33333333	NA	97925.66667	NA	48924.33333	2258.666667	1360.333333	432.6666667	NA	33	49217.66667	19521.33333	3223	11887.33333	NA	795.6666667	3714.333333	NA	66	NA	11	NA	2581.333333	1727	16819	NA	NA	NA	421.6666667	NA	11	584246.6667	2890433.333	4319.333333	1448505.667	NA	NA	NA	57064.33333	NA	543865.6667	NA	7491	NA	58.66666667	3575	3633.666667	35009.33333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	128.3333333
1961	NA	491.3333333	NA	2280.666667	6064.666667	NA	NA	454.6666667	NA	47.66666667	51175.66667	NA	NA	90581.33333	31859.66667	NA	546.3333333	1771	NA	194.3333333	NA	92785	36.66666667	128.3333333	176	NA	1041.333333	NA	NA	49199.33333	NA	304.3333333	25971	91.66666667	NA	286	282.3333333	194164.6667	22	11	88	51.33333333	NA	14472.33333	552016.6667	NA	NA	18216	11	2357.666667	267.6666667	NA	491.3333333	553.6666667	NA	12180.66667	865.3333333	NA	142054	31731.33333	44	11	1030.333333	284727.6667	1646.333333	17086.66667	583	22	NA	NA	NA	341	113.6666667	154	168.6666667	14938	281185.6667	22	58.66666667	165	22	NA	835530.6667	1345.666667	51.33333333	9823	293.3333333	18.33333333	176	NA	1408	NA	616	29.33333333	737	297	NA	737	3373.333333	48972	1092.666667	130390.3333	26022.33333	36538.33333	8719.333333	12364	NA	7069.333333	124538.3333	2130.333333	283092.3333	NA	979	NA	2401.666667	7.333333333	26455	14461.33333	NA	NA	9980.666667	NA	113.6666667	NA	2651	NA	161.3333333	1195.333333	NA	NA	11590.33333	69.66666667	NA	355.6666667	NA	NA	NA	117.3333333	293.3333333	NA	172.3333333	47.66666667	187	NA	65299.66667	NA	NA	NA	1393.333333	NA	NA	3776.666667	2632.666667	2592.333333	NA	NA	80.66666667	75881.66667	NA	887.3333333	11766.33333	NA	561	55	4114	NA	NA	NA	NA	13350.33333	NA	NA	NA	1103.666667	201.6666667	363	8642.333333	8723	NA	207416	9089.666667	NA	161.3333333	84.33333333	55770	NA	NA	NA	NA	NA	18.33333333	NA	11	47.66666667	18.33333333	NA	11	3571.333333	814	NA	NA	NA	NA	289.6666667	2093.666667	NA	NA	14.66666667	88	NA	102204.6667	NA	53672.66667	2335.666667	1386	429	NA	3.666666667	48847.33333	20386.66667	3065.333333	12543.66667	NA	671	4147	NA	91.66666667	NA	11	NA	4601.666667	1767.333333	17361.66667	NA	NA	NA	407	NA	11	588885	2880243.667	4121.333333	1493796.333	NA	NA	NA	51923.66667	NA	550803	NA	7986	NA	73.33333333	2592.333333	2665.666666	36696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	135.6666667
1962	NA	689.3333333	NA	2464	5668.666667	NA	NA	1180.666667	NA	102.6666667	53691	NA	NA	94904.33333	33902	NA	726	1591.333333	NA	260.3333333	NA	98109	69.66666667	135.6666667	157.6666667	NA	1100	NA	NA	53691	3.666666667	370.3333333	30734	84.33333333	44	308	289.6666667	207166.6667	18.33333333	11	73.33333333	84.33333333	NA	16723.66667	440319	NA	NA	19440.66667	11	2174.333333	238.3333333	NA	550	586.6666667	NA	14168	905.6666667	NA	151440.6667	36923.33333	47.66666667	11	1243	298250.3333	1565.666667	18593.66667	649	22	NA	NA	NA	396	117.3333333	47.66666667	231	16808	298679.3333	22	47.66666667	88	25.66666667	NA	883894	1433.666667	55	10164	264	25.66666667	187	NA	1382.333333	NA	660	40.33333333	678.3333333	304.3333333	NA	700.3333333	3685	50556	1199	143454.6667	22993.66667	37458.66667	9031	13119.33333	NA	7942	146443	2119.333333	293194	NA	1048.666667	NA	2625.333333	11	30719.33333	17277.33333	NA	NA	14289	NA	132	NA	2827	NA	253	1048.666667	NA	NA	11550	95.33333333	NA	396	NA	NA	NA	139.3333333	330	NA	172.3333333	62.33333333	253	NA	63803.66667	NA	NA	NA	1972.666667	NA	3.666666667	3080	1987.333333	2882	NA	NA	88	83350.66667	NA	564.6666667	11209	NA	660	66	4180	NA	NA	NA	NA	14076.33333	NA	NA	NA	1191.666667	198	392.3333333	9969.666667	10347.33333	NA	216795.3333	9302.333333	NA	190.6666667	91.66666667	63873.33333	NA	84.33333333	NA	NA	NA	18.33333333	NA	11	33	18.33333333	NA	11	6255.333333	814	NA	NA	NA	NA	326.3333333	2577.666667	NA	NA	14.66666667	106.3333333	NA	105757.6667	NA	60049	2563	1485	495	NA	NA	51322.33333	24148.66667	3204.666667	14182.66667	NA	726	5034.333333	NA	88	NA	11	NA	7238	1796.666667	21629.66667	NA	NA	NA	429	NA	18.33333333	593307	2986936.333	4011.333333	1567808	NA	NA	40.33333333	54101.66667	NA	585643.6667	NA	9346.333334	NA	69.66666667	3817	3886.666667	37656.66667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	198
1963	NA	707.6666667	NA	2082.666667	5426.666667	NA	NA	1151.333333	NA	84.33333333	50079.33333	NA	NA	101020.3333	36989.33333	NA	707.6666667	1195.333333	NA	190.6666667	NA	105772.3333	62.33333333	121	150.3333333	NA	1213.666667	NA	NA	55612.33333	3.666666667	355.6666667	34408	88	47.66666667	388.6666667	300.6666667	211090	14.66666667	11	73.33333333	91.66666667	NA	17354.33333	436656	NA	NA	21255.66667	11	2295.333333	234.6666667	NA	601.3333333	623.3333333	NA	13038.66667	986.3333333	NA	159258	40703.66667	66	14.66666667	1250.333333	306896.3333	1796.666667	21552.66667	1125.666667	25.66666667	NA	NA	NA	421.6666667	124.6666667	47.66666667	242	19356.33333	333989.3333	25.66666667	66	73.33333333	29.33333333	NA	946278.6667	1723.333333	55	12257.66667	330	14.66666667	205.3333333	NA	1521.666667	NA	696.6666667	47.66666667	616	249.3333333	NA	711.3333333	4249.666667	56276	1305.333333	154069.6667	22781	41338	9394	13460.33333	NA	8209.666667	164765.3333	2398	325193	NA	1221	NA	2856.333333	18.33333333	32860.66667	21101.66667	NA	NA	17024.33333	NA	146.6666667	NA	3003	NA	355.6666667	1463	NA	NA	11447.33333	106.3333333	NA	462	NA	NA	NA	176	410.6666667	NA	209	88	209	NA	66355.66667	NA	NA	NA	1602.333333	NA	3.666666667	3960	1661	2636.333333	NA	NA	99	91219.33333	NA	619.6666667	12228.33333	NA	843.3333333	88	5349.666667	NA	NA	NA	NA	14982	NA	NA	NA	1184.333333	256.6666667	410.6666667	10233.66667	11484	NA	231198	10024.66667	NA	6138	113.6666667	69523.66667	NA	84.33333333	NA	NA	NA	22	NA	14.66666667	36.66666667	22	NA	7.333333333	6944.666667	861.6666667	NA	NA	NA	7.333333333	370.3333333	3399	NA	NA	14.66666667	102.6666667	NA	109816.6667	NA	58817	2533.666667	1679.333333	531.6666667	NA	NA	55366.66667	29098.66667	3611.666667	15128.66667	NA	770	5569.666667	NA	106.3333333	NA	11	NA	1309	1947	22667.33333	NA	NA	NA	432.6666667	NA	22	603768	3118947.333	4319.333333	1681372	NA	NA	33	56199	NA	639382.3333	NA	9119	NA	80.66666667	2838	2918.666667	41891.66667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	198
1964	NA	839.6666667	NA	2016.666667	5650.333333	NA	NA	1224.666667	NA	91.66666667	55722.33333	NA	NA	108969.6667	38940	NA	1085.333333	1598.666667	NA	179.6666667	NA	103653	84.33333333	143	201.6666667	NA	1481.333333	NA	NA	56730.66667	7.333333333	341	42859.66667	110	47.66666667	341	337.3333333	237779.6667	29.33333333	11	73.33333333	99	NA	17523	436883.3333	NA	NA	21706.66667	11	1976.333333	267.6666667	NA	674.6666667	762.6666667	NA	14292.66667	1001	NA	165733.3333	43186	84.33333333	14.66666667	1749	316338	2145	25520	1232	25.66666667	NA	NA	NA	407	121	11	425.3333333	22850.66667	345271.6667	29.33333333	66	190.6666667	29.33333333	NA	969741.6667	1650	55	13222	315.3333333	22	216.3333333	NA	1771	NA	700.3333333	58.66666667	649	300.6666667	NA	722.3333333	4224	62395.66667	1309	150634	22392.33333	47556.66667	9075	14230.33333	NA	9148.333333	175941.3333	4066.333333	359285.6667	NA	1243	NA	2827	18.33333333	35654.66667	22216.33333	NA	NA	25333	NA	172.3333333	NA	3263.333333	NA	484	663.6666667	NA	NA	12305.33333	128.3333333	NA	484	330	NA	NA	176	498.6666667	NA	234.6666667	117.3333333	308	NA	74272	NA	NA	NA	2046	NA	7.333333333	4422	2141.333333	2860	NA	29.33333333	150.3333333	96858.66667	NA	1100	13104.66667	NA	949.6666667	95.33333333	7274.666667	NA	NA	NA	NA	16188.33333	11	NA	NA	1243	267.6666667	432.6666667	12265	12837	NA	243092.6667	11022	NA	6273.666667	124.6666667	72108.66667	NA	36.66666667	NA	NA	NA	22	NA	18.33333333	47.66666667	25.66666667	NA	11	7047.333333	924	NA	NA	NA	7.333333333	304.3333333	3703.333333	NA	NA	18.33333333	135.6666667	NA	119647	NA	64405	2273.333333	1859	605	NA	11	60426.66667	28163.66667	4367	16929	NA	1004.666667	7480	NA	132	NA	11	NA	3795	2757.333333	26334	NA	NA	NA	491.3333333	NA	18.33333333	608300	3255699.333	4557.666667	1788141.667	NA	NA	62.33333333	56598.66667	NA	653403.6667	NA	11799.33333	NA	99	3534.666667	3633.666667	47461.33333	3278	4473.333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	212.6666667
